firm_id,firm_name,razon_social,firm_type,registry_rubros,products_text,classification,code,code_label,in_opex,opex_line,opex_line_name,attribution_type,confidence,evidence,source_url
4784,ECOVAL EDICIONES,MOONEY OMAR CLAUDIO,mixed,Internacionalización de Educación; Papel / Cartón / Editoriales,CURSOS Y SEMINARIOS SOBRE FLORA AUTÓCTONA; LIBROS,EBOPS,SJ.29,Other business services n.i.e.,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Other business services n.i.e.),https://www.exportadoresdecordoba.com/single.php?search=4784
3078,EJP HERRAMIENTAS,PAGLIANO ADRIAN EDGARDO,goods,Herramientas,PINZA; MARTILLO; REMACHADORA; TORNILLO DE BANCO,HS4,7318,,yes,311AZ,Resto arrabio/fundición/hierro/acero,resto,high,keyword 'TORNILLO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3078
3078,EJP HERRAMIENTAS,PAGLIANO ADRIAN EDGARDO,goods,Herramientas,PINZA; MARTILLO; REMACHADORA; TORNILLO DE BANCO,HS4,8205,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'herramientas manuales' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3078
3655,EL BIRQUE,COSTA JUAN MANUEL,service,Producciones Audiovisuales,ANIMACIONES,EBOPS,SK.13,Audiovisual and related,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Audiovisual and related),https://www.exportadoresdecordoba.com/single.php?search=3655
2278,EL CERRITO SAS,EL CERRITO S.A.S.,goods,Minerales y rocas; Productos Químicos,CALIZA; DOLOMITA; CARBONATO DE CALCIO,HS4,6810,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'mosaico' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2278
4159,EL CIMARRON SA,EL CIMARRON S A,goods,Cereales; Oleaginosas,MAÍZ PISINGALLO; MANÍ CRUDO; MANÍ BLANCHEADO; MANÍ CONFITERÍA,HS4,1005,,yes,106B,Maíz,clean,high,keyword 'MAÍZ PISINGALLO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4159
4159,EL CIMARRON SA,EL CIMARRON S A,goods,Cereales; Oleaginosas,MAÍZ PISINGALLO; MANÍ CRUDO; MANÍ BLANCHEADO; MANÍ CONFITERÍA,HS4,1202,,yes,107D,Maní,clean,high,keyword 'MANÍ CRUDO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4159
2122,EL CRAIKENSE,COOP AGRICOLA TAMBERA DE JAMES CRAIK LTDA,goods,Lácteos,LECHE DESCREMADA; LECHE ENTERA SIN ADITIVOS; MANTECA; QUESO; QUESO CON HUMEDAD INFERIOR A 36%; QUESO CON HUMEDAD SUPERIOR AL 36% E INFERIOR 46%; QUESO CON HUMEDAD SUPERIOR AL 46% E INFERIOR 55%; QUESO CON HUMEDAD SUPERIOR A 55%,HS4,0402,,yes,203A,Leches preparadas,clean,high,keyword 'LECHE DESCREMADA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2122
2122,EL CRAIKENSE,COOP AGRICOLA TAMBERA DE JAMES CRAIK LTDA,goods,Lácteos,LECHE DESCREMADA; LECHE ENTERA SIN ADITIVOS; MANTECA; QUESO; QUESO CON HUMEDAD INFERIOR A 36%; QUESO CON HUMEDAD SUPERIOR AL 36% E INFERIOR 46%; QUESO CON HUMEDAD SUPERIOR AL 46% E INFERIOR 55%; QUESO CON HUMEDAD SUPERIOR A 55%,HS4,0405,,yes,203B,Manteca,clean,high,keyword 'MANTECA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2122
2122,EL CRAIKENSE,COOP AGRICOLA TAMBERA DE JAMES CRAIK LTDA,goods,Lácteos,LECHE DESCREMADA; LECHE ENTERA SIN ADITIVOS; MANTECA; QUESO; QUESO CON HUMEDAD INFERIOR A 36%; QUESO CON HUMEDAD SUPERIOR AL 36% E INFERIOR 46%; QUESO CON HUMEDAD SUPERIOR AL 46% E INFERIOR 55%; QUESO CON HUMEDAD SUPERIOR A 55%,HS4,0406,,yes,203C,Quesos,clean,high,keyword 'QUESO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2122
684,EL PRODUCTOR,HURUMA SA,goods,Alimentación animal,MEZCLA ALIMENTICIA ENERGÉTICA Y PROTEICA; ALIMENTO MINI PELETEADO TERNEROS; ALIMENTO EXTRUSADO PARA TERNEROS; ALIMENTO ENERGÉTICO PARA EQUINOS; ALIMENTO EXTRA-FIBRA PARA EQUINOS; ALIMENTO PARA PERROS - CACHORROS; ALIMENTO PARA PERROS - ADULTOS; BLOCK NUTRICIONAL PROTEICO PARA BOVINOS; BLOCK NUTRICIONAL FOSFORADO PARA BOVINOS; BLOCK NUTRICIONAL MAGNESIANO PARA BOVINOS,HS4,0207,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'aves' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=684
5319,EL VALLISTO,ESPECIAS GOURMET S.A.S.,goods,Infusiones y Especias,PIMENTÓN; ANÍS,HS4,0904,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'PIMENTÓN' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5319
5319,EL VALLISTO,ESPECIAS GOURMET S.A.S.,goods,Infusiones y Especias,PIMENTÓN; ANÍS,HS4,0909,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'ANÍS' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5319
2035,ELECTROINGENIERIA,ELECTROINGENIERIA SA,service,Obras Civiles y Desarrollo Inmobiliario,"INGENIERÍA, CONSTRUCCIÓN, OPERACIÓN Y MANTENIMIENTO DE GRANDES OBRAS Y SERVICIOS ELECTROMECÁNICOS, CIVILES, DE ARQUITECTURA, VIALES, DE SANEAMIENTO, DE CONDUCCIÓN DE FLUIDOS Y OTRAS ESPECIALIDADES",EBOPS,SE,Construction,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Construction),https://www.exportadoresdecordoba.com/single.php?search=2035
2099,ELECTROINGENIERIA ICS SA,ELECTROINGENIERIA I.C.S.S.A.,mixed,Eléctrico y Electrónico; Instrumentos y Aparatos; Máquinas y Aparatos; Otros Servicios,"PROYECTOS ELECTROMECÁNICOS, ELÉCTRICOS Y DE TELECOMUNICACIONES; TABLEROS DE MEDIA TENSIÓN; CENTROS COMPACTOS DE POTENCIAS EN 13,2 Y 33 KV; TABLEROS DE DISTRIBUCIÓN EN MEDIA TENSIÓN AISLADOS EN AIRE Y SF6; CENTRO CONTROL DE MOTORES, FIJOS Y EXTRAÍBLES, EN BAJA Y MEDIA TENSIÓN; TABLEROS DE CORRECCIÓN DE FACTOR DE POTENCIA DE BAJA Y MEDIA TENSIÓN; TABLEROS DE CONTROL, COMANDO, PROTECCIÓN Y MEDICIÓN PARA ESTACIONES TRANSFORMADORAS, CENTRALES, PLANTAS INDUSTRIALES Y OTROS USOS; TABLEROS INTELIGENTES Y DE USO PETROLERO; TABLEROS DE SERVICIOS AUXILIARES DE CC Y CA PARA ESTACIONES TRANSFORMADORAS; TABLEROS DE TRANSFERENCIA AUTOMÁTICA RED - GRUPO ELECTRÓGENO",EBOPS,SJ.29,Other business services,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Other business services),https://www.exportadoresdecordoba.com/single.php?search=2099
5273,EMOZART,EMZT SRL,service,Software y Tecnología,CIBERSEGURIDAD; ARQUITECTURA DE INTEGRACIÓN IBM; LICENCIAS FORTINET,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=5273
5052,EMPORIO EDICIONES Y EMPORIO LIBROS,EL EMPORIO LIBROS S A,mixed,"I+D, Consultores; Papel / Cartón / Editoriales",ASORAMIENTO EN EDICIONES; LIBROS,EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=5052
720,EMSER EMPRESA DE SERVICIOS SA,EMSER EMPRESA DE SERVICIOS S.A.,service,Software y Tecnología,DISEÑO Y DESARROLLO DE APLICACIONES MÓVILES PARA TERMINALES PORTÁTILES; TECNOLOGÍAS ÁGILES; INTELIGENCIA COMERCIAL,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=720
2071,ENRIQUE CHAO INDUSTRIA SERIGRAFICA,ENRIQUE CHAO S.R.L.,service,Diseño Industrial; Marketing y Publicidad Digital; Otros Servicios,DISEÑO GRAFICO; DISEÑO INDUSTRIAL; SERIGRAFÍA,EBOPS,SJ.234,"Architectural, engineering, technical (industrial design)",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Architectural, engineering, technical (industrial design))",https://www.exportadoresdecordoba.com/single.php?search=2071
3652,EPIC LLAMA GAMES,LOPEZ HERNAN SILVESTRE,service,Video juegos,DESARROLLO DE VIDEOJUEGOS,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=3652
5523,ERKS VIRTUAL STUDIOS,ERKS STUDIOS S.A.S.,service,Software y Tecnología,PROGRAMACIÓN XR Y PRODUCCIÓN 3D,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=5523
3010,ESCARABAJO MUEBLES,PRECON S.R.L.,mixed,Diseño Industrial; Muebles,DISEÑO DE MUEBLES A MEDIDA; SILLAS; MESAS RATONAS Y AUXILIARES; PERCHEROS,HS4,9403,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'MUEBLES' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3010
3010,ESCARABAJO MUEBLES,PRECON S.R.L.,mixed,Diseño Industrial; Muebles,DISEÑO DE MUEBLES A MEDIDA; SILLAS; MESAS RATONAS Y AUXILIARES; PERCHEROS,EBOPS,SJ.234,"Architectural, engineering, technical (industrial design)",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Architectural, engineering, technical (industrial design))",https://www.exportadoresdecordoba.com/single.php?search=3010
3371,ESSS ARGENTINA,ENGINEERING SIMULATION AND SCIENTIFIC SOFTWARE ARGENTINA SA,service,"I+D, Consultores; Software y Tecnología",DESARROLLO DE SOFTWARE; SIMULACIÓN COMPUTACIONAL APLICADA A LA INGENIERÍA,EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=3371
1518,ESTABLECIMIENTO METALURGICO MF S.R.L.,ESTABLECIMIENTO METALURGICO MF SRL,goods,Herramientas; Máquinas y Aparatos; Metales y sus manufacturas,BARRAS HUECAS PARA PERFORACIÓN; ÚTILES DE PERFORACIÓN O SONDEO; ÚTILES INTERCAMBIABLES PARA HERRAMIENTAS; PARTES DE MÁQUINAS DE SONDEO O PERFORACIÓN,HS4,4011,,yes,304,Cauchos y sus manufacturas,broad-chapter,high,keyword 'neumátic' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1518
3143,ESTANCIA EL ROSARIO,NUEVA ESTANCIA EL ROSARIO S.A.,goods,Dulces y Confituras; Infusiones y Especias; Lácteos; Miel,MIEL PURA; YERBA MATE; CHOCOLATE Y BOMBÓN; DULCE DE LECHE; GALLETITA; ALFAJOR CHOCOLATE; ALFAJOR CORDOBÉS; JALEA; MERMELADA; DULCE DE MEMBRILLO,HS4,1901,,no (confidential),29899,Manufacturas de origen agropecuario (confidencial),confidential,high,keyword 'dulce de leche' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3143
3143,ESTANCIA EL ROSARIO,NUEVA ESTANCIA EL ROSARIO S.A.,goods,Dulces y Confituras; Infusiones y Especias; Lácteos; Miel,MIEL PURA; YERBA MATE; CHOCOLATE Y BOMBÓN; DULCE DE LECHE; GALLETITA; ALFAJOR CHOCOLATE; ALFAJOR CORDOBÉS; JALEA; MERMELADA; DULCE DE MEMBRILLO,HS4,0409,,yes,103,Miel,clean,high,keyword 'MIEL' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3143
3143,ESTANCIA EL ROSARIO,NUEVA ESTANCIA EL ROSARIO S.A.,goods,Dulces y Confituras; Infusiones y Especias; Lácteos; Miel,MIEL PURA; YERBA MATE; CHOCOLATE Y BOMBÓN; DULCE DE LECHE; GALLETITA; ALFAJOR CHOCOLATE; ALFAJOR CORDOBÉS; JALEA; MERMELADA; DULCE DE MEMBRILLO,HS4,1806,,yes,209CB,Preparaciones de cacao,clean,high,keyword 'CHOCOLATE' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3143
3143,ESTANCIA EL ROSARIO,NUEVA ESTANCIA EL ROSARIO S.A.,goods,Dulces y Confituras; Infusiones y Especias; Lácteos; Miel,MIEL PURA; YERBA MATE; CHOCOLATE Y BOMBÓN; DULCE DE LECHE; GALLETITA; ALFAJOR CHOCOLATE; ALFAJOR CORDOBÉS; JALEA; MERMELADA; DULCE DE MEMBRILLO,HS4,2007,,yes,210Z,"Resto preparados de legumbres, hortalizas y frutas",resto,high,keyword 'JALEA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3143
3143,ESTANCIA EL ROSARIO,NUEVA ESTANCIA EL ROSARIO S.A.,goods,Dulces y Confituras; Infusiones y Especias; Lácteos; Miel,MIEL PURA; YERBA MATE; CHOCOLATE Y BOMBÓN; DULCE DE LECHE; GALLETITA; ALFAJOR CHOCOLATE; ALFAJOR CORDOBÉS; JALEA; MERMELADA; DULCE DE MEMBRILLO,HS4,1905,,yes,207CB,Pastas alimenticias y productos de panadería,clean,high,keyword 'alfajor' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3143
4023,ESTANCIA LA PAZ,HOTEL PUEBLO S.A.,service,Turismo y Viajes,"SALÓN DE EVENTOS, GOLF, POLO, GASTRONOMÍA REGIONAL Y BARRIO DE CAMPO; HOTEL DE 20 HABITACIONES",EBOPS,SD,Travel,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Travel),https://www.exportadoresdecordoba.com/single.php?search=4023
1946,ESTINDHER SA,ESTINDHER S A,goods,Plásticos y Derivados,"LÁMINAS PARA ENVASADORAS AUTOMÁTICAS; ROLLO BOLSAS PRECORTADAS ALTA Y BAJA DENSIDAD; BOLSAS DE POLIETILENO DE ALTA Y BAJA DENSIDAD, LISAS E IMPRESAS; LÁMINAS Y BOLSAS DE POLIETILENO TERMOCONTRAIBLES COMUNES Y MICROPERFORADAS; BOLSAS CAMISETAS, RIÑÓN, LISAS E IMPRESAS; BOLSAS Y LÁMINAS EN ROLLOS PRECORTADAS EN TODAS LAS MEDIDAS Y ESPESORES",HS4,3901,,yes,303,Materias plásticas y sus manufacturas,broad-chapter,high,keyword 'polietileno' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1946
1891,EVOLTIS,CAHUMA S.A.,service,Software y Tecnología,TECNOLOGÍA ASOCIADA A LA ADMINISTRACIÓN Y GESTIÓN DE CONTACTO CON CLIENTES,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=1891
3609,EXET,EXET S.R.L.,service,Software y Tecnología,DSTUDIO; DESARROLLO DE SOFTWARE,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=3609
691,FACYT,FACYT I + D SA,goods,Otras manufacturas Industriales; Productos Químicos,COADYUVANTE SILICONADO FACYT; COADYUVANTE TODO TERRENO FACYT; INOCULANTE FACYT AZ; INOCULANTE FACYT SOJA; SULFACYT; FERTILIZANTE SOJERO FACYT; FERTILIZANTE FOSFITO FACYT; MOTIVADOR VEGETAL FACYT; MOTIVADOR DESESTRESANTE FACYT; FERTILIZANTE FACYT COMPLETO,HS4,1201,,yes,107A,Soja,clean,high,keyword 'SOJA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=691
691,FACYT,FACYT I + D SA,goods,Otras manufacturas Industriales; Productos Químicos,COADYUVANTE SILICONADO FACYT; COADYUVANTE TODO TERRENO FACYT; INOCULANTE FACYT AZ; INOCULANTE FACYT SOJA; SULFACYT; FERTILIZANTE SOJERO FACYT; FERTILIZANTE FOSFITO FACYT; MOTIVADOR VEGETAL FACYT; MOTIVADOR DESESTRESANTE FACYT; FERTILIZANTE FACYT COMPLETO,HS4,3808,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'INSECTICID' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=691
691,FACYT,FACYT I + D SA,goods,Otras manufacturas Industriales; Productos Químicos,COADYUVANTE SILICONADO FACYT; COADYUVANTE TODO TERRENO FACYT; INOCULANTE FACYT AZ; INOCULANTE FACYT SOJA; SULFACYT; FERTILIZANTE SOJERO FACYT; FERTILIZANTE FOSFITO FACYT; MOTIVADOR VEGETAL FACYT; MOTIVADOR DESESTRESANTE FACYT; FERTILIZANTE FACYT COMPLETO,HS4,3105,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'FERTILIZANTE' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=691
691,FACYT,FACYT I + D SA,goods,Otras manufacturas Industriales; Productos Químicos,COADYUVANTE SILICONADO FACYT; COADYUVANTE TODO TERRENO FACYT; INOCULANTE FACYT AZ; INOCULANTE FACYT SOJA; SULFACYT; FERTILIZANTE SOJERO FACYT; FERTILIZANTE FOSFITO FACYT; MOTIVADOR VEGETAL FACYT; MOTIVADOR DESESTRESANTE FACYT; FERTILIZANTE FACYT COMPLETO,HS4,3002,,yes,302C,Productos farmacéuticos,broad-chapter,high,keyword 'INOCULANTE' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=691
2532,FERIOLI S.A.,FERIOLI SA,goods,Máquinas y Equipos de la Construcción; Transporte terrestre y Partes,CAJA VOLCADORA; GRÚA; ELEVADOR HIDRÁULICO SOBRE CHASIS; ELEVADOR HIDRÁULICO DE ARRASTRE; ACOPLADO COMPACTADOR DE RESIDUOS; COMPACTADOR DE RESIDUOS SOBRE CHASIS; ESTACIÓN DE SERVICIO MÓVIL; ACOPLADO VOLCADOR; TANQUE ATMOSFÉRICO SCH; TANQUE REGADOR SOBRE CHASIS,HS4,8413,,yes,312AB,"Bombas, motobombas, turbobombas y partes",named-aggregate,high,keyword 'ESTACIÓN DE SERVICIO MÓVIL' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2532
2532,FERIOLI S.A.,FERIOLI SA,goods,Máquinas y Equipos de la Construcción; Transporte terrestre y Partes,CAJA VOLCADORA; GRÚA; ELEVADOR HIDRÁULICO SOBRE CHASIS; ELEVADOR HIDRÁULICO DE ARRASTRE; ACOPLADO COMPACTADOR DE RESIDUOS; COMPACTADOR DE RESIDUOS SOBRE CHASIS; ESTACIÓN DE SERVICIO MÓVIL; ACOPLADO VOLCADOR; TANQUE ATMOSFÉRICO SCH; TANQUE REGADOR SOBRE CHASIS,HS4,8426,,yes,312AF,"Máquinas para elevación, carga y descarga",named-aggregate,high,keyword 'ELEVADOR HIDRÁULICO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2532
1508,FERRUCCI SRL,FERRUCCI S.R.L.,goods,Maquinaria agrícola y partes; Transporte terrestre y Partes,DESMENUZADORA DE ROLLOS; MIXER; EMBOLSADORA DE GRANOS; ACOPLADO TOLVA; ACOPLADO VAQUERO; ACOPLADO RURAL,HS4,8436,,yes,312AL,Otras máquinas y aparatos mecánicos,broad-chapter,high,keyword 'MIXER' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1508
1508,FERRUCCI SRL,FERRUCCI S.R.L.,goods,Maquinaria agrícola y partes; Transporte terrestre y Partes,DESMENUZADORA DE ROLLOS; MIXER; EMBOLSADORA DE GRANOS; ACOPLADO TOLVA; ACOPLADO VAQUERO; ACOPLADO RURAL,HS4,8437,,yes,312AL,Otras máquinas y aparatos mecánicos,broad-chapter,high,keyword 'EMBOLSADORA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1508
1508,FERRUCCI SRL,FERRUCCI S.R.L.,goods,Maquinaria agrícola y partes; Transporte terrestre y Partes,DESMENUZADORA DE ROLLOS; MIXER; EMBOLSADORA DE GRANOS; ACOPLADO TOLVA; ACOPLADO VAQUERO; ACOPLADO RURAL,HS4,8716,,yes,313BB,Vehículos automóviles terrestres,broad-chapter,high,keyword 'ACOPLADO TOLVA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1508
3638,FIDELITYTOOLS,FIDELITYTOOLS S.A.,service,Software y Tecnología,"SOFTWARE DE FIDELIZACIÓN, COMUNICACIÓN Y VENTAS; SOFTWARE PARA GESTOR COMERCIAL",EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=3638
4109,FILOMENI SISTEMAS INFORMÁTICOS,FILOMENI ADRIAN OMAR,service,"I+D, Consultores; Internacionalización de Educación; Software y Tecnología",DESARROLLO DE APLICACIONES MÓVILES; CAPACITACIONES TECNOLÓGICAS; CONSULTORÍA DE BASES DE DATOS; DESARROLLO DE SOFTWARE,EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=4109
3784,FIORDOLIVA,FIORDOLIVA ADRIANA ISABEL,goods,Marroquinería,BOLSO MALETÍN DE CORDURA Y CUERO; BOLSO MALETÍN DE CUERO; BOLSO MULTIFUNCIÓN; MORRAL; PORTAVOUCHER; TARJETERO; BOLSO DE VIAJE; CARBAG; IDENTIFICADOR DE EQUIPAJE; PORTA CELULAR,HS4,3303,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'COSMÉTIC' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3784
3784,FIORDOLIVA,FIORDOLIVA ADRIANA ISABEL,goods,Marroquinería,BOLSO MALETÍN DE CORDURA Y CUERO; BOLSO MALETÍN DE CUERO; BOLSO MULTIFUNCIÓN; MORRAL; PORTAVOUCHER; TARJETERO; BOLSO DE VIAJE; CARBAG; IDENTIFICADOR DE EQUIPAJE; PORTA CELULAR,HS4,4104,,no (confidential),29899,Manufacturas de origen agropecuario (confidencial),confidential,high,keyword 'cuero' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3784
